77880,FLAVORED VODKA,Smirnoff Sours Watermelon,260,Diageo Americas,750,12,1,,60,2014-09-01 00:00:00,82000769965,10082000000000,$8.25,12.38,98.99
780,DECANTERS & SPECIALTY PACKAGES,Crown Royal 1.75L w/50ml CR Maple & CR Black,260,Diageo Americas,1850,6,3,,80,2014-05-01 00:00:00,780,10082000000000,$31.50,47.25,188.97
78006,,Albertson's Crm De Cocoa Dark,198,Frank-lin Distillers Products Ltd.,750,12,1,,40,1999-09-01 00:00:00,,,$2.62,3.93,31.40
78010,CREAM LIQUEURS,Adult Chocolate Milk,978,W. J. Deutsch And Sons Ltd.,750,12,1,,20,2012-11-01 00:00:00,857913000000,10857900000000,$9.42,14.13,113.00
78036,DARK CREME DE CACAO,Arrow Creme de Cacao Brown,434,Luxco-st Louis,750,12,1,,30,2013-11-01 00:00:00,88352118727,10082000000000,$4.50,6.75,54.00
78077,DARK CREME DE CACAO,Bols Creme De Cacao Dark,305,Mhw Ltd,1000,12,1,,50,1999-09-01 00:00:00,,,$5.15,7.73,61.85
78456,DARK CREME DE CACAO,Paramount Creme De Cacao/dark,350,Luxco-cleveland,750,12,1,,50,1974-02-01 00:00:00,86816100943,10086800000000,$4.75,7.13,57.00
78527,DARK CREME DE CACAO,Schranck's Creme De Cocoa Dark,135,Nws Inc Dba Consolidated Dist,1000,12,1,,27,1994-02-01 00:00:00,,,$3.17,4.76,38.01
78606,,Albertson's Crm De Cocoa White,198,Frank-lin Distillers Products Ltd.,750,12,1,,40,1999-09-01 00:00:00,,,$2.62,3.93,31.40
78616,WHITE CREME DE CACAO,Arrow Creme de Cacao White,434,Luxco-st Louis,750,12,1,,30,2013-11-01 00:00:00,88352118710,10088400000000,$4.50,6.75,54.00
78637,WHITE CREME DE CACAO,Bols Creme De Cacao White,305,Mhw Ltd,1000,12,1,,50,1999-09-01 00:00:00,,,$5.15,7.73,61.85
788,DECANTERS & SPECIALTY PACKAGES,Red Stag w/4-50mls,65,Jim Beam Brands,950,6,5,,79,2014-09-01 00:00:00,80686006340,10080700000000,$11.03,16.55,66.18
78866,WHITE CREME DE CACAO,Paramount Creme De Cacao/white,350,Luxco-cleveland,750,12,1,,50,1974-02-01 00:00:00,86816101148,10086800000000,$4.75,7.13,57.00
789,DECANTERS & SPECIALTY PACKAGES,Canadian Club w/Glass,65,Jim Beam Brands,750,6,1,,80,2014-09-01 00:00:00,80686823050,10080700000000,$7.88,11.82,47.28
78976,,Albertson's Crm De Menthe Green,198,Frank-lin Distillers Products Ltd.,750,12,1,,40,1999-09-01 00:00:00,,,$2.62,3.93,31.40
79026,GREEN CREME DE MENTHE,Arrow Creme De Menthe Green,434,Luxco-st Louis,750,12,1,,30,1984-05-01 00:00:00,88352118741,10088400000000,$4.50,6.75,54.00
79067,GREEN CREME DE MENTHE,Bols Creme De Menthe Green,305,Mhw Ltd,1000,12,1,,60,1999-09-01 00:00:00,,,$5.15,7.73,61.85
79336,GREEN CREME DE MENTHE,Paramount Creme De Menthe/green,434,Luxco-st Louis,750,12,1,,50,1974-02-01 00:00:00,86816101544,10086800000000,$4.75,7.13,57.00
79447,GREEN CREME DE MENTHE,Schranck's Creme De Menthe Green,298,White Rock Distilleries Inc.,1000,12,1,,27,1994-02-01 00:00:00,,,$3.20,4.80,38.43
79476,,Albertson's Crm De Menthe White,198,Frank-lin Distillers Products Ltd.,750,12,1,,40,1999-09-01 00:00:00,,,$2.62,3.93,31.40
79511,MISC. AMERICAN CORDIALS & LIQUEURS,Mama Walkers Blueberry Pancake,370,Pernod Ricard Usa/austin Nichols,750,12,1,,70,2013-06-01 00:00:00,89540520773,10089500000000,$4.99,7.49,59.84
79516,WHITE CREME DE MENTHE,Arrow Creme De Menthe White,434,Luxco-st Louis,750,12,1,,30,1984-05-01 00:00:00,88352118734,,$4.50,6.75,54.00
79546,WHITE CREME DE MENTHE,Bols Creme De Menthe White,305,Mhw Ltd,1000,12,1,,60,1999-09-01 00:00:00,,,$5.15,7.73,61.85
79547,WHITE CREME DE MENTHE,Bols Creme De Menthe White,305,Mhw Ltd,1000,12,1,,60,1999-09-01 00:00:00,,,$5.15,7.73,61.85
796,DECANTERS & SPECIALTY PACKAGES,Cedar Ridge Whiskey 3 Btl Gift Pack,125,Cedar Ridge Vineyardsllc,1125,4,3,,80,2013-11-01 00:00:00,859824000000,10059800000000,$43.50,65.25,174.00
79816,WHITE CREME DE MENTHE,Paramount Creme De Menthe/white,350,Luxco-cleveland,750,12,1,,50,1974-02-01 00:00:00,86816101742,10086800000000,$4.75,7.13,57.00
79930,,Albertson's Irish Cream,803,Levecke Corp,750,12,1,,40,1999-09-01 00:00:00,,,$6.02,9.03,72.20
79966,CREME DE ALMOND,Arrow Creme de Almond,434,Luxco-st Louis,750,12,1,,75,2013-11-01 00:00:00,,,$4.58,6.87,54.88
79986,CREAM LIQUEURS,Arrow Creme De Cassis,434,Luxco-st Louis,750,12,1,,30,2013-11-01 00:00:00,88352118703,10088400000000,$4.50,6.75,54.00
800,DECANTERS & SPECIALTY PACKAGES,Wild Turkey W/flask Gift Set,461,Campari(skyy),750,6,1,,101,1998-08-01 00:00:00,,,$11.99,17.99,71.93
80016,CREAM LIQUEURS,Aunt Bea's Butterscotch Cream Liqueur,298,White Rock Distilleries Inc.,750,12,1,,30,1993-06-01 00:00:00,,,$5.93,8.90,71.15
80020,CREAM LIQUEURS,Baja Mocha,298,White Rock Distilleries Inc.,750,12,1,,30,2003-09-01 00:00:00,,,$8.88,13.32,106.55
80022,DECANTERS & SPECIALTY PACKAGES,Blue Chair Bay Coconut Spiced Rum Cream,305,Mhw Ltd,750,12,1,,30,2014-10-01 00:00:00,856881000000,10856900000000,$11.06,16.59,132.66
80037,CREAM LIQUEURS,Bols Creme De Noyaux,305,Mhw Ltd,1000,12,1,,50,1999-09-01 00:00:00,,,$5.15,7.73,61.85
80045,CREAM LIQUEURS,E & J Chocolate Temptation,205,E And J Gallo Winery,750,12,1,,34,2003-10-01 00:00:00,85000012376,30085000000000,$4.99,7.49,59.92
80046,CREAM LIQUEURS,E & J Caramel Temptation,205,E And J Gallo Winery,750,12,1,,34,2003-10-01 00:00:00,,,$5.99,8.99,71.92
80051,CREAM LIQUEURS,Christian Brothers Amber Cream,259,Heaven Hill Distilleries Inc.,502,12,1,,34,2002-12-01 00:00:00,,,$5.41,8.12,64.90
80056,CREAM LIQUEURS,Christian Brothers Amber Cream,259,Heaven Hill Distilleries Inc.,750,12,1,,34,2002-12-01 00:00:00,,,$5.86,8.79,70.32
80058,AMERICAN COCKTAILS,Chi-Chi's Orange Cream,55,Sazerac North America,1750,6,1,,25,2013-12-01 00:00:00,80660018850,10080700000000,$6.00,9.25,35.96
80066,CREAM LIQUEURS,Cruzan Rum Cream,65,Jim Beam Brands,750,12,1,,30,2003-10-01 00:00:00,,,$8.50,12.75,101.94
80096,MISC. AMERICAN CORDIALS & LIQUEURS,Dekuyper Signature Creme De Banana,65,Jim Beam Brands,750,12,1,,56,2005-04-01 00:00:00,80686333029,10080700000000,$5.25,7.88,62.97
80116,MISC. AMERICAN CORDIALS & LIQUEURS,Dekuyper Creme De Cassis,65,Jim Beam Brands,750,12,1,,30,2012-06-18 00:00:00,,10080700000000,$5.25,7.88,62.97
80131,CREAM LIQUEURS,E & J Cask & Cream,205,E And J Gallo Winery,502,12,1,,34,1997-09-01 00:00:00,,,$5.28,7.92,63.31
80134,CREAM LIQUEURS,E & J Cask & Cream,205,E And J Gallo Winery,375,12,1,,34,1997-09-01 00:00:00,,,$3.46,5.19,41.54
80136,CREAM LIQUEURS,E & J Cask & Cream,205,E And J Gallo Winery,750,12,1,,34,1997-09-01 00:00:00,85000003961,30085000000000,$5.50,8.25,66.00
80137,CREAM LIQUEURS,E & J Cask & Cream,205,E And J Gallo Winery,1000,12,1,,34,1998-05-01 00:00:00,,,$7.99,11.99,95.93
80140,CREAM LIQUEURS,Georgia Coconuts 'n Cream Liqueur,135,Nws Inc Dba Consolidated Dist,750,12,1,,25,1994-06-01 00:00:00,,,$4.20,6.30,50.40
80143,CREAM LIQUEURS,Forbidden Secret Cream Whiskey,305,Mhw Ltd,750,6,1,,30,2012-06-01 00:00:00,853452000000,10853500000000,$12.50,18.75,75.00
80144,DECANTERS & SPECIALTY PACKAGES,Fulton's Harvest Apple Pie Liqueur,259,Heaven Hill Distilleries Inc.,750,12,1,,25,2014-09-01 00:00:00,96749003709,96749003709,$5.43,8.15,65.08
80145,DECANTERS & SPECIALTY PACKAGES,Fulton's Harvest Pumpkin Liqueur,259,Heaven Hill Distilleries Inc.,750,12,1,,25,2014-09-01 00:00:00,96749003693,10096700000000,$5.43,8.15,65.08
801609,FLAVORED RUM,Admiral Nelson Combo Dispenser,259,Heaven Hill Distilleries Inc.,50,60,1,,42,2003-05-16 00:00:00,,,$0.67,1.01,40.15
801698,FLAVORED RUM,Admiral Nelson Spiced Rum Mini,259,Heaven Hill Distilleries Inc.,50,60,1,,70,2000-08-01 00:00:00,,,$0.67,1.01,40.15
801701,PUERTO RICO & VIRGIN ISLANDS RUM,Cruzan 4 Flavor Combo Pak,707,Cruzan International Inc.,50,30,1,,55,2000-01-01 00:00:00,,,$2.03,3.05,61.00
80176,CREAM LIQUEURS,Georgia Strawberry Cheesecake'n Cream Liqueur,298,White Rock Distilleries Inc.,750,12,1,,25,1987-10-01 00:00:00,,,$4.53,6.80,54.35
80186,CREAM LIQUEURS,Georgia Peaches'n Cream Liqueur,298,White Rock Distilleries Inc.,750,12,1,,25,1986-10-01 00:00:00,,,$4.53,6.80,54.35
80191,CREAM LIQUEURS,Georgia Bananas'n Cream Liqueur,298,White Rock Distilleries Inc.,750,12,1,,25,1993-11-01 00:00:00,,,$4.20,6.30,50.40
802114,TEQUILA,Don Julio Anejo Mini,430,Seagram Americas,50,60,1,,80,2003-10-01 00:00:00,,,$2.00,3.00,119.87
802182,MISC. AMERICAN CORDIALS & LIQUEURS,Godiva Chocolate (chargeback),430,Seagram Americas,50,60,1,,34,2000-09-11 00:00:00,,,$1.24,1.86,74.49
802197,FLAVORED VODKA,Smirnoff Orange Twist Mini,260,Diageo Americas,50,120,1,,0,2001-05-30 00:00:00,,,$0.49,0.74,58.79
80236,CREAM LIQUEURS,Iowaish Cream Liqueur,306,Mississippi River Distilling Co.,750,6,1,,40,2014-09-01 00:00:00,855037000000,10855000000000,$10.17,15.26,61.00
802365,SCOTCH WHISKIES,Dewars Scotch Minis,35,Bacardi U.s.a. Inc.,50,120,1,,86,2000-03-15 00:00:00,,,$1.00,1.50,119.50
802488,MISC. IMPORTED CORDIALS & LIQUEURS,Frangelico Liqueur Mini,461,Campari(skyy),50,120,1,,48,2000-03-28 00:00:00,,,$0.98,1.47,117.00
802518,MISC. IMPORTED CORDIALS & LIQUEURS,Chambord Liqueur Minis,285,Charles Jacquin Et. Cie. Inc.,50,120,1,,33,2000-06-01 00:00:00,,,$1.27,1.91,151.86
802520,AMERICAN COCKTAILS,Tooters Party Pack Mini,308,Mango Bottling Inc.,50,120,1,,30,2002-05-01 00:00:00,,,$0.50,0.75,60.50
802575,DECANTERS & SPECIALTY PACKAGES,Dekuyper Holiday Stocking Chargeback,65,Jim Beam Brands,50,120,1,,30,2001-08-01 00:00:00,,,$0.51,0.77,60.83
802577,DECANTERS & SPECIALTY PACKAGES,Dekuyper Sampler Pack,65,Jim Beam Brands,375,24,1,,30,2002-06-01 00:00:00,,,$2.85,4.28,68.32
802593,SINGLE MALT SCOTCH,Malt Scotch Sampler,260,Diageo Americas,50,72,1,,86,2000-08-09 00:00:00,,,$1.69,2.54,122.00
802617,IMPORTED VODKA,Absolut Citron Vodka Mini,370,Pernod Ricard Usa/austin Nichols,50,120,1,,80,2001-04-23 00:00:00,,,$1.04,1.56,125.00
802631,MISC. AMERICAN CORDIALS & LIQUEURS,Godiva Cappuccino (chargeback),430,Seagram Americas,50,60,1,,34,2000-09-11 00:00:00,,,$1.24,1.86,74.50
802641,SINGLE MALT SCOTCH,Glenlivet Scotch Minis,370,Pernod Ricard Usa/austin Nichols,50,120,1,,80,2000-03-01 00:00:00,,,$1.43,2.15,171.96
802656,IMPORTED GRAPE BRANDIES,Hennessy Vs Cognac Mini,420,Moet Hennessy Usa Inc.,50,120,1,,80,2001-07-09 00:00:00,,,$1.79,2.69,214.40
802701,AMERICAN COCKTAILS,Tooters Bamamahama,308,Mango Bottling Inc.,25,180,1,,30,2001-07-11 00:00:00,,,$0.26,0.39,46.00
802703,AMERICAN COCKTAILS,Tooters Melon Balls,308,Mango Bottling Inc.,25,180,1,,30,2001-07-11 00:00:00,,,$0.26,0.39,46.00
802704,AMERICAN COCKTAILS,Tooters Sunrise,308,Mango Bottling Inc.,25,180,1,,30,2001-07-11 00:00:00,,,$0.26,0.39,46.00
802705,AMERICAN COCKTAILS,Tooters Purple,308,Mango Bottling Inc.,25,180,1,,30,2001-07-11 00:00:00,,,$0.26,0.39,46.00
802712,MISC. IMPORTED CORDIALS & LIQUEURS,Sambuca Romana Minis,260,Diageo Americas,50,120,1,,84,2000-03-01 00:00:00,,,$1.10,1.65,131.50
802808,BLACKBERRY BRANDIES,Phillips Blackby Brandy Mini,380,Phillips Beverage Company,50,120,1,,70,2000-03-01 00:00:00,,,$0.46,0.69,55.35
802920,MISC. AMERICAN CORDIALS & LIQUEURS,Godiva White Liqueur (chargeback),430,Seagram Americas,50,60,1,,30,2000-09-11 00:00:00,,,$1.24,1.86,74.50
802939,IMPORTED VODKA,Three Olives Vodka,395,Proximo,50,48,1,,80,2000-07-11 00:00:00,,,$0.55,0.83,26.60
802941,FLAVORED RUM,Bacardi O Mini Chargeback,35,Bacardi U.s.a. Inc.,50,120,1,,70,2001-10-29 00:00:00,,,$0.48,0.72,57.60
80296,CREAM LIQUEURS,Kringle Cream,451,Serralles Usa,750,6,1,,30,2014-07-01 00:00:00,859266000000,10859300000000,$12.50,18.75,74.97
80297,CREAM LIQUEURS,Just Desserts Creme Brulee,240,William Grant And Sons Inc.,750,12,1,,25,2002-06-01 00:00:00,,,$9.50,14.25,113.94
80300,CREAM LIQUEURS,Just Desserts Chocolate Chip Cookie,240,William Grant And Sons Inc.,750,12,1,,25,2002-06-01 00:00:00,,,$9.50,14.25,113.94
80303,CREAM LIQUEURS,Just Desserts Thin Mint Chocolate Cream,240,William Grant And Sons Inc.,750,12,1,,25,2003-04-01 00:00:00,,,$9.50,14.25,113.94
803098,IMPORTED VODKA,Stolichnaya Kafya (coffee) Vodka,277,Stoli Group,50,120,1,,70,2000-03-01 00:00:00,,,$0.79,1.19,94.60
803106,AMERICAN DRY GINS,Gordon's Gin Mini,260,Diageo Americas,50,120,1,,80,2000-02-20 00:00:00,,,$0.44,0.66,53.19
803129,FLAVORED RUM,Admiral Nelson Spice Rum Mini,259,Heaven Hill Distilleries Inc.,50,120,1,,70,2000-02-22 00:00:00,,,$0.33,0.50,40.00
803136,,Aftershock Minis,65,Jim Beam Brands,50,60,1,,80,2000-07-31 00:00:00,,,$1.43,2.15,86.00
803156,SCOTCH WHISKIES,Grey Goose Vodka Mini,35,Bacardi U.s.a. Inc.,50,120,1,,80,2000-02-22 00:00:00,,,$1.79,2.69,214.25
803253,FLAVORED VODKA,Smirnoff Raspberry Twist Mini,260,Diageo Americas,50,120,1,,70,2002-04-01 00:00:00,,,$0.49,0.74,58.79
80326,CREAM LIQUEURS,Mc Guires Original Cream Liqueur,330,Monsieur Henri Wines Ltd.,750,12,1,,34,1988-05-01 00:00:00,81932053500,10081900000000,$6.41,9.62,76.83
803297,BLACKBERRY BRANDIES,Mr Boston Blackberry Brandy,55,Sazerac North America,50,120,1,,70,2002-05-07 00:00:00,,,$0.46,0.69,54.97
803316,TEQUILA,Cabo Wabo Tequila Minis,461,Campari(skyy),50,60,1,,80,2002-05-07 00:00:00,,,$2.35,3.53,141.25
803317,AMERICAN AMARETTO,Amaretto Di Amore Mini,55,Sazerac North America,50,120,1,,42,2002-05-07 00:00:00,,,$0.42,0.63,49.99
803319,TEQUILA,Margaritaville Oro Mini,330,Monsieur Henri Wines Ltd.,50,120,1,,80,2000-05-03 00:00:00,,,$0.88,1.32,106.08
80336,DECANTERS & SPECIALTY PACKAGES,Mothers Pumpkin Spiced Liqueur,322,U.s. Distilled Prod. Co,750,12,1,,25,2013-09-01 00:00:00,84279988467,10084300000000,$5.00,7.50,60.00
803362,IMPORTED VODKA,Grey Goose Le Citron Mini,35,Bacardi U.s.a. Inc.,50,120,1,,80,2002-08-01 00:00:00,,,$1.77,2.66,212.95
803381,IMPORTED VODKA,Grey Goose L'orange Mini,35,Bacardi U.s.a. Inc.,50,120,1,,80,2002-08-01 00:00:00,,,$1.77,2.66,212.95
803766,CINNAMON SCHNAPPS,Arrow Cinnamon Schnapps,434,Luxco-st Louis,50,120,1,,48,2000-10-25 00:00:00,,,$0.46,0.69,55.31
80387,CREAM LIQUEURS,Starbucks Cream Liqueur,65,Jim Beam Brands,502,10,1,,30,2006-03-01 00:00:00,,,$4.74,7.11,47.36
80389,CREAM LIQUEURS,Starbucks Cream Liqueur,65,Jim Beam Brands,750,12,1,,30,2006-03-01 00:00:00,,,$12.06,18.09,144.75
80396,CREME DE ALMOND,Paramount Creme De Almond,350,Luxco-cleveland,750,12,1,,50,2013-10-01 00:00:00,86816100141,10086800000000,$4.65,6.98,55.75
80406,CREAM LIQUEURS,Paul Masson Cream Liqueur Chocolate Hazelnut,115,Constellation Wine Company Inc.,750,12,1,,34,2002-09-01 00:00:00,,,$5.86,8.79,70.32
80416,CREAM LIQUEURS,Paul Masson Cream Liqueur Mocha Caramel,115,Constellation Wine Company Inc.,750,12,1,,34,2002-09-01 00:00:00,,,$5.86,8.79,70.32
80425,CREAM LIQUEURS,Prichard's Sweet Lucy Cream,969,Aveniu Brands,750,6,1,,35,2013-03-01 00:00:00,812164000000,10812200000000,$13.00,19.50,77.97
80427,CREAM LIQUEURS,Prichard's Fudge Brownie Cream Liqueur,969,Aveniu Brands,750,6,1,,35,2013-03-01 00:00:00,812164000000,10812200000000,$13.00,19.50,77.97
80432,MISC. AMERICAN CORDIALS & LIQUEURS,Qream Peach Liqueur,260,Diageo Americas,750,6,1,,25,2012-03-23 00:00:00,,10082000000000,$13.29,19.94,79.75
80436,MISC. AMERICAN CORDIALS & LIQUEURS,Qream Strawberry Liqueur,260,Diageo Americas,750,6,1,,25,2012-03-23 00:00:00,,,$13.29,19.94,79.75
80438,CREAM LIQUEURS,Ricura,322,U.s. Distilled Prod. Co,750,6,1,,25,2013-11-01 00:00:00,84279988382,30084300000000,$10.00,15.00,60.00
80440,CREAM LIQUEURS,Ricacha Horchata,322,U.s. Distilled Prod. Co,750,6,1,,25,2012-10-01 00:00:00,84279988382,30084300000000,$10.00,15.00,60.00
80456,CREAM LIQUEURS,Ryan's Cream Liqueur,330,Monsieur Henri Wines Ltd.,750,12,1,,34,1994-11-01 00:00:00,86024015435,10082800000000,$5.70,9.05,68.30
80457,CREAM LIQUEURS,Ryan's Cream Liqueur,330,Monsieur Henri Wines Ltd.,1000,12,1,,34,2000-01-01 00:00:00,82844580429,10082800000000,$7.23,10.85,86.65
80458,CREAM LIQUEURS,Ryan's Cream Liqueur,330,Monsieur Henri Wines Ltd.,1750,6,1,,34,1997-03-01 00:00:00,82844000231,10082800000000,$10.54,16.31,63.22
80460,CREAM LIQUEURS,San Francisco Cookies'n Cream Liqueur,298,White Rock Distilleries Inc.,750,12,1,,25,1989-10-01 00:00:00,,,$5.62,8.43,67.45
80465,CREAM LIQUEURS,Scoops Butterscotch Swirl,298,White Rock Distilleries Inc.,750,12,1,,30,1996-04-01 00:00:00,,,$5.33,8.00,63.90
80466,CREAM LIQUEURS,Scoops Butterscotch Swirl Cream Liqueur,298,White Rock Distilleries Inc.,375,12,1,,30,1995-06-01 00:00:00,,,$2.67,4.01,32.00
80468,CREAM LIQUEURS,Scoops Caramel Nut Parfait,298,White Rock Distilleries Inc.,750,12,1,,30,1996-04-01 00:00:00,,,$5.33,8.00,63.90
80469,CREAM LIQUEURS,Scoops Caramel Nut Parfait Cream Liqueur,135,Nws Inc Dba Consolidated Dist,375,12,1,,30,1995-06-01 00:00:00,,,$2.67,4.01,32.00
80471,CREAM LIQUEURS,Scoops Chocolate Banana Split,298,White Rock Distilleries Inc.,750,12,1,,30,1996-04-01 00:00:00,,,$5.33,8.00,63.90
80472,CREAM LIQUEURS,Scoops Chocolate Banana Split Cream Liq,135,Nws Inc Dba Consolidated Dist,375,12,1,,30,1995-06-01 00:00:00,,,$2.67,4.01,32.00
80474,CREAM LIQUEURS,Scoops Raspberry Torte,298,White Rock Distilleries Inc.,750,12,1,,30,1996-04-01 00:00:00,,,$5.33,8.00,63.90
80475,CREAM LIQUEURS,Scoops Raspberry Torte Cream Liqueur,298,White Rock Distilleries Inc.,375,12,1,,30,1995-06-01 00:00:00,,,$2.67,4.01,32.00
80482,CREAM LIQUEURS,Tippy Cow Chocolate Mini,305,Mhw Ltd,500,12,10,,28,2014-09-01 00:00:00,890355000000,10890400000000,$7.42,11.13,89.00
80483,CREAM LIQUEURS,Tippy Cow Shamrock Mint Mini,305,Mhw Ltd,500,12,10,,28,2014-09-01 00:00:00,890355000000,10890400000000,$7.42,11.13,89.00
80484,CREAM LIQUEURS,Tippy Cow Orange Cream Mini,305,Mhw Ltd,500,12,10,,28,2014-09-01 00:00:00,890355000000,10890400000000,$7.42,11.13,89.00
80485,CREAM LIQUEURS,Tippy Cow Chocolate,305,Mhw Ltd,750,6,1,,28,2014-09-01 00:00:00,890355000000,10890400000000,$10.00,15.00,60.00
80486,CREAM LIQUEURS,Tippy Cow Orange Cream,305,Mhw Ltd,750,6,1,,28,2014-09-01 00:00:00,890355000000,10890400000000,$10.00,15.00,60.00
80487,CREAM LIQUEURS,Tippy Cow Vanilla Soft Serve,305,Mhw Ltd,750,6,1,,28,2014-09-01 00:00:00,890355000000,10890400000000,$10.00,15.00,60.00
80488,CREAM LIQUEURS,Tippy Cow Shamrock Mint,305,Mhw Ltd,750,6,1,,28,2014-09-01 00:00:00,890355000000,10890400000000,$10.00,15.00,60.00
80489,CREAM LIQUEURS,Tippy Cow Vanilla Soft Serve Mini,305,Mhw Ltd,500,12,10,,28,2014-09-01 00:00:00,890355000000,10890400000000,$7.42,11.13,89.00
80494,CREAM LIQUEURS,Tequila Rose Java,300,Mccormick Distilling Company,750,6,1,,30,2005-11-01 00:00:00,,,$10.66,15.99,63.97
80495,CREAM LIQUEURS,Tequila Rose Java,300,Mccormick Distilling Company,502,6,1,,30,2005-11-01 00:00:00,,,$5.28,7.92,31.68
80497,CREAM LIQUEURS,Whisper Creek Tennessee Sipping Cream Mini,452,Speakeasy Spirits Llc,500,6,10,,40,2014-02-01 00:00:00,794504000000,10794500000000,$5.25,7.88,31.50
80498,CREAM LIQUEURS,Whisper Creek Tennessee Sipping Cream,452,Speakeasy Spirits Llc,750,6,1,,40,2014-02-01 00:00:00,794504000000,10794500000000,$12.25,18.38,73.50
80504,CREAM LIQUEURS,Tres Leches Cream Liqueur,492,Western Spirits Beverage Co. Llc,750,6,1,,34,2010-12-01 00:00:00,812459000000,20812500000000,$10.02,15.03,60.13
805293,SCOTCH WHISKIES,J & B Rare Scotch (Chargeback),420,Moet Hennessy Usa Inc.,50,120,1,,80,1996-11-01 00:00:00,,,$1.06,1.59,126.75
80535,,Albertson's Peppermint Schnapps Pet,198,Frank-lin Distillers Products Ltd.,750,12,1,,40,2000-03-01 00:00:00,,,$2.62,3.93,31.40
80536,,Sav-On Osco Peppermint Schnapps,803,Levecke Corp,750,12,1,,40,2000-11-01 00:00:00,,,$2.42,3.63,29.00
80538,,Albertson's Peppermint Schnapps,198,Frank-lin Distillers Products Ltd.,1750,6,1,,40,2000-03-01 00:00:00,,,$5.10,7.65,30.60
80571,PEPPERMINT SCHNAPPS,Arrow Peppermint Schnapps Mini,434,Luxco-st Louis,500,12,10,,54,1992-05-01 00:00:00,88352117539,10088400000000,$4.55,6.83,54.51
80574,PEPPERMINT SCHNAPPS,Arrow Peppermint Schnapps,434,Luxco-st Louis,375,24,1,,54,1985-02-01 00:00:00,88352119038,10088400000000,$2.26,3.39,54.10
80576,PEPPERMINT SCHNAPPS,Arrow Peppermint Schnapps,434,Luxco-st Louis,750,12,1,,54,1969-07-01 00:00:00,88352118857,10082000000000,$3.42,5.13,41.00
80577,PEPPERMINT SCHNAPPS,Arrow Peppermint Schnapps,434,Luxco-st Louis,1000,12,1,,54,1984-12-01 00:00:00,88352118482,10088400000000,$3.84,5.76,46.00
80578,PEPPERMINT SCHNAPPS,Arrow Peppermint Schnapps,434,Luxco-st Louis,1750,6,1,,54,1979-11-01 00:00:00,88352118253,10082000000000,$7.05,10.58,42.25
80596,PEPPERMINT SCHNAPPS,Arrow Super Peppermint Schnapps,260,Diageo Americas,750,12,1,,101,1991-04-01 00:00:00,,,$5.44,8.16,65.31
80600,PEPPERMINT SCHNAPPS,Arrow Peppermint Schnapps To Go,434,Luxco-st Louis,750,12,1,,54,1993-06-01 00:00:00,88352119298,10088400000000,$3.97,5.96,47.60
80611,,Avalanche Blue Peppermint Schnapps,65,Jim Beam Brands,50,6,1,,80,1996-10-01 00:00:00,,,$14.33,21.50,86.00
80616,,Avalanche Blue Peppermint Schnapps,65,Jim Beam Brands,750,12,1,,80,1996-07-01 00:00:00,,,$10.66,15.99,127.92
80626,PEPPERMINT SCHNAPPS,Bols Peppermint Schnapps,305,Mhw Ltd,750,12,1,,48,1999-09-01 00:00:00,,,$5.63,8.45,67.53
80627,PEPPERMINT SCHNAPPS,Bols Peppermint Schnapps,305,Mhw Ltd,1000,12,1,,48,1999-09-01 00:00:00,,,$3.99,5.99,47.92
80686,PEPPERMINT SCHNAPPS,Dekuyper Blustery Peppermint Burst Schnapps,65,Jim Beam Brands,750,12,1,,60,1969-10-01 00:00:00,80686353409,10080700000000,$3.44,5.16,41.23
80687,PEPPERMINT SCHNAPPS,Dekuyper Blustery Peppermint Burst Schnapps,65,Jim Beam Brands,1000,12,1,,60,1994-06-01 00:00:00,80686353201,10080700000000,$3.86,5.79,46.27
80706,PEPPERMINT SCHNAPPS,Dekuyper Blustery Peppermint Burst Traveler,65,Jim Beam Brands,750,12,1,,60,1992-05-01 00:00:00,80686353430,10080700000000,$3.44,5.16,41.23
80783,DECANTERS & SPECIALTY PACKAGES,Hiram Walker Peppermint Schnapps Sportsman Pack,370,Pernod Ricard Usa/austin Nichols,375,24,1,,90,2012-09-01 00:00:00,89540520513,10089500000000,$2.50,3.75,59.88
808,DECANTERS & SPECIALTY PACKAGES,2 Gingers w/2 Glasses,65,Jim Beam Brands,750,6,1,,80,2014-06-01 00:00:00,80686294054,10080700000000,$12.07,18.11,72.42
80821,PEPPERMINT SCHNAPPS,Ice 101 Peppermint Schnapps,298,White Rock Distilleries Inc.,603,10,1,,101,1993-08-01 00:00:00,,,$8.75,13.13,87.45
80826,PEPPERMINT SCHNAPPS,Ice 101 Peppermint Schnapps,421,Sazerac Co. Inc.,750,12,1,,101,1993-04-01 00:00:00,88004015480,10088000000000,$9.34,14.01,112.04
80827,PEPPERMINT SCHNAPPS,Ice 101 Peppermint Schnapps,421,Sazerac Co. Inc.,1000,12,1,,101,2011-07-01 00:00:00,88004015473,10088000000000,$9.87,14.81,118.39
810621,CANADIAN WHISKIES,Canadian Club Whisky,490,Allied Domecq Spirits And Wine Usa,50,120,1,,80,1985-11-01 00:00:00,,,$0.59,0.89,71.32
81124,MISCELLANEOUS SCHNAPPS,99 Peppermint Mini,55,Sazerac North America,600,10,12,,99,2014-06-01 00:00:00,8066000053,10080700000000,$5.94,8.91,59.40
